companyNumber,companyJurisdiction,companyName,officerName,Appears,same,officerPosition,officerStartDate,officerEndDate,officerNationality,officerOccupation
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,PHILIPPA MARY MONAGHAN,2,FALSE,director,12/02/13,08/03/16,,TEACHER
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,POLLY COLES,2,TRUE,director,31/01/12,,,WRITER
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,POLLY COLES,2,FALSE,director,31/01/12,15/04/16,,WRITER
7475515,gb,READING SCHOOL,RANJIT MANGHNANI,2,TRUE,director,01/09/12,,,EXECUTIVE COACH AND CONSULTANT
7475515,gb,READING SCHOOL,RANJIT MANGHNANI,2,FALSE,director,01/09/12,31/08/16,,EXECUTIVE COACH AND CONSULTANT
7654164,gb,HEART OF ENGLAND SCHOOL,RICHARD ANTHONY SMITH,2,TRUE,director,01/06/11,,,COMPANY DIRECTOR
7654164,gb,HEART OF ENGLAND SCHOOL,RICHARD ANTHONY SMITH,2,FALSE,director,01/06/11,01/09/15,,COMPANY DIRECTOR
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ROBERT ANDREW PRITCHARD,2,FALSE,director,04/06/15,,,SCHOOL HEADTEACHER
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,ROBERT ANDREW PRITCHARD,2,FALSE,director,12/02/13,26/09/13,,HEADTEACHER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,ROBERT WILLIAM STANNARD,2,TRUE,director,23/09/13,,,RETIRED
6182612,gb,THE DAVID ROSS EDUCATION TRUST,ROBERT WILLIAM STANNARD,2,FALSE,director,23/09/13,23/04/16,,RETIRED
8073873,gb,MARISH ACADEMY TRUST,ROBIN JOHN GRAYSON,2,TRUE,director,20/10/15,,,MINISTER OF RELIGION
8073873,gb,MARISH ACADEMY TRUST,ROBIN JOHN GRAYSON,2,FALSE,director,17/05/12,11/11/13,,MINISTER OF RELIGION
8418341,gb,ACORN ACADEMY CORNWALL,ROSEMARY JANE BLACK,2,TRUE,director,30/09/14,,,LOCAL GOVERNMENT OFFICER
8418341,gb,ACORN ACADEMY CORNWALL,ROSEMARY JANE BLACK,2,FALSE,director,30/09/14,18/08/16,,LOCAL GOVERNMENT OFFICER
7617529,gb,CREATIVE EDUCATION TRUST,SADIE MORGAN,2,TRUE,director,17/05/12,,,ARCHITECT
7617529,gb,CREATIVE EDUCATION TRUST,SADIE MORGAN,2,FALSE,director,17/05/12,03/02/16,,ARCHITECT
8122579,gb,SEAFORD HEAD ACADEMY TRUST,SALLY SIAN LAIDLAW,2,TRUE,director,09/07/12,,,LOCAL GOVERNMENT EMPLOYEE
8122579,gb,SEAFORD HEAD ACADEMY TRUST,SALLY SIAN LAIDLAW,2,FALSE,director,09/07/12,21/06/16,,LOCAL GOVERNMENT EMPLOYEE
7700556,gb,LONGFIELD ACADEMY TRUST,SARA DAVIDSON,2,TRUE,director,10/07/15,,,HEADTEACHER
7700556,gb,LONGFIELD ACADEMY TRUST,SARA DAVIDSON,2,FALSE,director,10/07/15,01/04/16,,HEADTEACHER
7588104,gb,SYNAPTIC TRUST,SARAH ANNE ROWE,2,TRUE,director,18/07/13,,,RESEARCH MANAGER
7588104,gb,SYNAPTIC TRUST,SARAH ANNE ROWE,2,FALSE,,01/08/13,,,RESEARCH MANAGER
8028375,gb,SPIRAL PARTNERSHIP TRUST,SARAH HELEN AINSWORTH,2,TRUE,director,14/05/12,04/02/15,,ACCOUNTANT
8028375,gb,SPIRAL PARTNERSHIP TRUST,SARAH HELEN AINSWORTH,2,FALSE,director,19/01/16,,,CHARTERED ACCOUNTANT
8438686,gb,PLYMOUTH CAST,SARAH MARGARET BARRETO,2,TRUE,director,11/03/13,,,HEADTEACHER
8438686,gb,PLYMOUTH CAST,SARAH MARGARET BARRETO,2,FALSE,director,11/03/13,31/12/15,,HEADTEACHER
7557670,gb,THE ACADEMY OF LINCOLN TRUST,SCOTT FRANKLYN BORMAN,2,TRUE,director,17/11/11,,,BUSINESS SUPPORT MANAGER
7557670,gb,THE ACADEMY OF LINCOLN TRUST,SCOTT FRANKLYN BORMAN,2,FALSE,director,17/11/11,08/06/16,,BUSINESS SUPPORT MANAGER
7690776,gb,STRATFORD-UPON-AVON SCHOOL,SEAN VINCENT MCCARTHY,2,TRUE,director,01/01/15,,,SENIOR MANAGER - FINANCIAL SERVICES
7690776,gb,STRATFORD-UPON-AVON SCHOOL,SEAN VINCENT MCCARTHY,2,FALSE,director,01/01/15,25/06/16,,SENIOR MANAGER - FINANCIAL SERVICES
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,SHAKIRUDEEN ADEWALE ALADE,2,TRUE,director,28/07/14,,,UNEMPLOYED
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,SHAKIRUDEEN ADEWALE ALADE,2,FALSE,director,28/07/14,09/05/16,,UNEMPLOYED
8418341,gb,ACORN ACADEMY CORNWALL,SHEILA MARI EGGINS,2,TRUE,director,01/09/14,,,CEO CAREFREE CORNWALL
8418341,gb,ACORN ACADEMY CORNWALL,SHEILA MARI EGGINS,2,FALSE,director,01/09/14,07/09/16,,CEO CAREFREE CORNWALL
7559614,gb,THE HERMITAGE ACADEMY TRUST,STEPHEN JOHN BARNES,2,TRUE,secretary,01/04/11,,,
7559614,gb,THE HERMITAGE ACADEMY TRUST,STEPHEN JOHN BARNES,2,FALSE,secretary,01/04/11,31/05/16,,
6625091,gb,ACADEMIES ENTERPRISE TRUST,STUART CHRISTOPHER GREEN,2,TRUE,director,28/03/14,,,COMPANY DIRECTOR
6625091,gb,ACADEMIES ENTERPRISE TRUST,STUART CHRISTOPHER GREEN,2,FALSE,director,28/03/14,25/05/16,,COMPANY DIRECTOR
7633694,gb,GREENSHAW LEARNING TRUST,SUSAN ANN WINSPEAR,2,TRUE,director,07/10/13,,,EXECUTIVE LEADER
7633694,gb,GREENSHAW LEARNING TRUST,SUSAN ANN WINSPEAR,2,FALSE,director,07/10/13,24/06/16,,EXECUTIVE LEADER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,SUSAN ELIZABETH DEANE,2,TRUE,director,07/11/11,,,RETIRED
6182612,gb,THE DAVID ROSS EDUCATION TRUST,SUSAN ELIZABETH DEANE,2,FALSE,director,07/11/11,23/04/16,,RETIRED
8840373,gb,THE HARMONY TRUST LTD,SUZANNE ANGELA THOMPSON,2,FALSE,secretary,26/01/15,,,
7890769,gb,REDDISH VALE ACADEMY TRUST,SUZANNE ANGELA THOMPSON,2,FALSE,secretary,22/12/11,14/08/14,,
8248173,gb,KIRK SANDALL ACADEMY TRUST,SUZANNE CANTWELL,2,TRUE,director,10/10/12,,,HR MANAGER
8248173,gb,KIRK SANDALL ACADEMY TRUST,SUZANNE CANTWELL,2,FALSE,director,10/10/12,31/12/15,,HR MANAGER
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,TERESA JANIKIEWICZ,2,TRUE,director,07/07/11,,,TEACHER
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,TERESA JANIKIEWICZ,2,FALSE,director,07/07/11,30/06/16,,TEACHER
8840373,gb,THE HARMONY TRUST LTD,TRACEY MELLOR,2,TRUE,director,17/10/14,,,DIRECTOR OF BUSINESS STRATEGY
8840373,gb,THE HARMONY TRUST LTD,TRACEY MELLOR,2,FALSE,director,17/10/14,12/07/16,,DIRECTOR OF BUSINESS STRATEGY
2336587,gb,LEIGH ACADEMIES TRUST,VIRGINIA ALLEN WATERHOUSE,2,TRUE,secretary,26/10/96,31/08/97,,
2336587,gb,LEIGH ACADEMIES TRUST,VIRGINIA ALLEN WATERHOUSE,2,FALSE,director,19/01/93,19/01/94,,PRINCIPAL
8073873,gb,MARISH ACADEMY TRUST,VIVIENNE TURNER,2,TRUE,director,01/09/13,20/10/14,,AIRCRAFT DISPATCHER
8073873,gb,MARISH ACADEMY TRUST,VIVIENNE TURNER,2,FALSE,director,10/11/15,,,AIRCRAFT DISPATCHER
8795983,gb,WHITTLESEA LEARNING TRUST,YVONNE JEANNE HEARSEY,2,TRUE,director,29/11/13,,,LEARNING AND DEVELOPMENT CONSULTANT
8795983,gb,WHITTLESEA LEARNING TRUST,YVONNE JEANNE HEARSEY,2,FALSE,director,29/11/13,23/06/16,,LEARNING AND DEVELOPMENT CONSULTANT
7796938,gb,VYNERS LEARNING TRUST,AARON JAMES SHUFFLEBOTHAM,1,FALSE,director,01/12/13,01/02/15,,TEACHER
7588104,gb,SYNAPTIC TRUST,ABID MIAN,1,FALSE,director,01/09/16,,,DIRECTOR COMPLEX RISK
8195720,gb,THE WHITE HILLS PARK FEDERATION TRUST,ADAM EDWARD BIRD,1,FALSE,director,15/07/13,,,COMPANY DIRECTOR
8107310,gb,THE SILVER BIRCH ACADEMY,ADAM HALL,1,FALSE,director,15/10/14,,,PROJECT MANAGER
7652476,gb,TREWIRGIE JUNIOR SCHOOL,ADAM VIVIAN RICHARDS,1,FALSE,director,26/01/12,,,ASSISTANT HEAD TEACHER
8357352,gb,SPALDING GRAMMAR SCHOOL,ADRIAN CHARLES CUNNINGTON,1,FALSE,director,11/11/13,,,HEAD OF RESEARCH
7475515,gb,READING SCHOOL,ADRIAN CHETWYND HAYES,1,FALSE,director,14/03/11,31/03/12,,NONE
8905350,gb,WOODFIELD SCHOOL,ADRIAN HUGHES,1,FALSE,director,02/06/14,,,NONE
6182612,gb,THE DAVID ROSS EDUCATION TRUST,ADRIAN KENDAL DIXON,1,FALSE,director,31/01/13,,,RADIOLOGIST
8333208,gb,LLANGROVE C E ACADEMY,ADRIAN LINDSAY HITCHEN,1,FALSE,director,17/12/12,05/06/13,,SPORTS MARKETING RESEARCH (DIR
7559614,gb,THE HERMITAGE ACADEMY TRUST,ADRIAN NICHOLAS ELLIOTT HARRIS,1,FALSE,director,16/06/16,,,RESEARCH MANAGER
8340120,gb,THE PROPELLER ACADEMY TRUST,ADRIENNE FRANCES MARTIN,1,FALSE,director,21/12/12,31/12/14,,HEAD TEACHER
7491215,gb,MAGNA LEARNING TRUST,AIMEE LOUISE GARNER,1,FALSE,director,06/10/14,05/10/15,,TEACHER
8905350,gb,WOODFIELD SCHOOL,AISHA MUSA BELLO,1,FALSE,director,02/06/14,,,NONE
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,ALAN BRADLEY RIVERS,1,FALSE,director,01/04/11,31/08/12,,RETIRED
8795983,gb,WHITTLESEA LEARNING TRUST,ALAN BRISTOW,1,FALSE,director,13/01/14,,,RETIRED
7890769,gb,REDDISH VALE ACADEMY TRUST,ALAN DALY,1,FALSE,director,01/09/13,,,MANAGING DIRECTOR - PRINT & DESIGN COMPA
8313108,gb,GREAT SANKEY HIGH SCHOOL,ALAN DAVIES,1,FALSE,director,06/06/13,,,EXECUTIVE HEADTEACHER
7559614,gb,THE HERMITAGE ACADEMY TRUST,ALAN DREW,1,FALSE,director,17/03/11,,,NONE
8657945,gb,INSPIRATIONAL LEARNING ACADEMIES TRUST,ALAN EDWARD IRVING,1,FALSE,director,20/08/13,,,DEPUTY TEAM LEADER
7485466,gb,ALCESTER GRAMMAR SCHOOL,ALAN HURCOMBE,1,FALSE,director,07/12/15,,,ACCOUNTANT
8589470,gb,WHITE WOODS PRIMARY ACADEMY TRUST,ALAN JAMES BRADBURY,1,TRUE,director,28/06/13,,,BOOK ROOM ADMINISTRATOR
8589470,gb,WHITE WOODS PRIMARY ACADEMY TRUST,ALAN JAMES RICHARDS,1,FALSE,director,28/06/13,,,EDUCATION & TRAINING CONSULTANT
8357352,gb,SPALDING GRAMMAR SCHOOL,ALAN JOHN FAULKNER,1,FALSE,director,21/01/13,,,LAND AGENT
8245853,gb,LITTLE MEAD ACADEMY TRUST,ALAN JONATHAN EDWARDS,1,FALSE,director,01/09/15,,,COMPANY DIRECTOR
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,ALAN MILNE,1,FALSE,director,07/07/11,,,ACCOUNTANT
7617529,gb,CREATIVE EDUCATION TRUST,ALAN MURPHY,1,FALSE,director,04/10/12,04/03/15,,MANAGING DIRECTOR
2336587,gb,LEIGH ACADEMIES TRUST,ALAN RAYMOND REED,1,TRUE,director,27/11/07,,,UNIVERSITY PROFESSOR
2336587,gb,LEIGH ACADEMIES TRUST,ALBAN FRANCIS XAVIER GREEN,1,FALSE,director,27/11/07,,,PRINCIPAL
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,ALEC GEOFFREY METCALFE,1,FALSE,director,01/11/11,04/09/13,,RETIRED
8418341,gb,ACORN ACADEMY CORNWALL,ALEX KETTLEWELL,1,FALSE,director,07/10/15,,,DEPUTY HEAD
7977368,gb,FARINGDON ACADEMY OF SCHOOLS,ALEXANDER EDWIN BOND,1,TRUE,director,19/04/12,30/10/13,,CONSULTANT ENGINEER
7977368,gb,FARINGDON ACADEMY OF SCHOOLS,ALEXANDER JOHN BANNISTER,1,FALSE,director,19/04/12,30/10/13,,CUSTOMER MARKETING PROFESSIONAL
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,ALEXANDER JOHN FRATER,1,FALSE,director,17/11/14,,,DOCTOR
5398529,gb,OASIS COMMUNITY LEARNING,ALEXANDRA EMMA INNES OWEN,1,FALSE,director,09/10/14,,,LECTURER
8245853,gb,LITTLE MEAD ACADEMY TRUST,ALEXIS ANDREW GEORGIOU,1,FALSE,director,15/05/13,,,AEROSPACE ENGINEER
8906809,gb,EASTERSIDE ACADEMY,ALICE MARGERY GRANGE,1,FALSE,director,21/02/14,16/02/15,,MINISTER OF RELIGION
8320065,gb,TRANSFORM TRUST,ALICE WILIEMHINA MUNNS,1,FALSE,director,05/12/12,01/01/15,,CHILDREN'S WORKER
9343767,gb,SOMERSET ROAD EDUCATION TRUST,ALISON BARBARA MURLEY,1,FALSE,director,01/01/16,,,DEPUTY HEAD TEACHER
7346144,gb,THE FALLIBROOME TRUST,ALISON ELIZABETH NUTTALL,1,FALSE,secretary,16/08/10,,,
8320065,gb,TRANSFORM TRUST,ALISON JANE DAY,1,FALSE,director,01/01/15,,,EDUCATIONALIST
8795983,gb,WHITTLESEA LEARNING TRUST,ALISON JEANETTE SYDORENKO,1,FALSE,secretary,01/01/14,,,
7663795,gb,MOULSHAM HIGH SCHOOL,ALISON LINDA FORSTER,1,FALSE,director,01/07/11,12/11/11,,HLTA
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,ALISON MARGARET DUFFY,1,FALSE,director,01/01/14,,,HEADTEACHER
8033193,gb,THE WROXHAM FOUNDATION,ALISON MARGARET PEACOCK,1,FALSE,director,17/04/12,,,TEACHER
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,ALISON MARY ASHWORTH,1,FALSE,director,12/02/13,,,HEADTEACHER
7565242,gb,PENINSULA LEARNING TRUST,ALISON MARY PHILLIPS,1,FALSE,director,15/03/11,07/01/15,,CHARTERED SECRETARY
7663795,gb,MOULSHAM HIGH SCHOOL,ALISON RUTH LANE,1,FALSE,director,30/11/11,15/07/14,,TEACHER
9343767,gb,SOMERSET ROAD EDUCATION TRUST,ALISON SMITH,1,FALSE,director,05/12/14,13/05/15,,HEADTEACHER
7485466,gb,ALCESTER GRAMMAR SCHOOL,ALISON TOR,1,FALSE,director,28/03/11,30/06/15,,RESEARCH SCIENTIST
8440868,gb,THE WYTHENSHAWE CATHOLIC ACADEMY TRUST,ALISTAIR JOHN MOORE,1,FALSE,director,12/03/13,,,MANAGEMENT CONSULTANT
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,ALISTAIR SAVERIMUTTO,1,FALSE,director,01/12/15,,,DIRECTOR
6864339,gb,GREENWOOD ACADEMIES TRUST,ALISTAIR SCULLION,1,FALSE,director,15/12/11,14/06/13,,MANAGING DIRECTOR
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,ALIXENA MARY ELIZABETH LUBOMSKI,1,FALSE,director,12/02/13,,,HEADTEACHER
8073873,gb,MARISH ACADEMY TRUST,ALKA RAJPUT,1,FALSE,director,01/06/12,31/08/13,,PUPIL ROLL MANAGER
8313108,gb,GREAT SANKEY HIGH SCHOOL,ALLAN GORDON KEATING,1,FALSE,secretary,09/10/15,,,
7493622,gb,QED ACADEMY TRUST,ALLAN WALKER,1,FALSE,director,14/01/11,,,NONE
7565242,gb,PENINSULA LEARNING TRUST,AMANDA BARNES,1,FALSE,director,15/03/11,21/03/13,,NONE
7485466,gb,ALCESTER GRAMMAR SCHOOL,AMANDA BELL,1,FALSE,director,28/03/11,31/08/14,,BURSAR
8340120,gb,THE PROPELLER ACADEMY TRUST,AMANDA EDNEY,1,FALSE,director,01/01/15,,,HEADTEACHER
8028375,gb,SPIRAL PARTNERSHIP TRUST,AMANDA JANE GODFREY,1,FALSE,director,01/01/16,,,HEADTEACHER
7796938,gb,VYNERS LEARNING TRUST,AMANDA JANE HICKEY,1,FALSE,director,04/10/11,25/10/12,,SUPPORT ACCOUNT MANAGER
8076374,gb,FLYING HIGH TRUST,AMANDA JANE PEARCE-BURTON,1,FALSE,director,01/10/13,15/09/14,,MANAGING DIRECTOR
7695544,gb,DENE MAGNA SCHOOL,AMANDA JAYNE CHARLES,1,FALSE,director,18/05/15,,,PARENT
7633694,gb,GREENSHAW LEARNING TRUST,AMANDA JAYNE KING,1,FALSE,director,07/10/13,06/10/14,,PERSONAL ASSISTANT TO HEADTEACHER
8028375,gb,SPIRAL PARTNERSHIP TRUST,AMANDA JAYNE PHILLIPS,1,FALSE,director,14/05/12,,,BUSINESS SUPPORT
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,AMANDA LESLEY TRIGGS,1,FALSE,director,08/06/15,,,SCHOOL ADMINISTRATOR
7690776,gb,STRATFORD-UPON-AVON SCHOOL,AMANDA NICHOLLS,1,FALSE,director,03/09/14,02/03/15,,BANK MANAGER
7520128,gb,WILLIAM WILLETT LEARNING TRUST,AMANDA RUSH,1,FALSE,director,01/09/14,,,HEADTEACHER
8179349,gb,INSPIRATION TRUST,AMANDA SARA ASPIN,1,FALSE,director,14/08/12,27/06/14,,HEADTEACHER
7690776,gb,STRATFORD-UPON-AVON SCHOOL,AMANDA SCOTT-LEE,1,FALSE,director,12/07/16,,,IAC LEAD
8441848,gb,BRENTSIDE PRIMARY ACADEMY,AMANDA SMITH,1,FALSE,director,01/04/13,,,TEACHING ASSISTANT
8098007,gb,THE ASCENT ACADEMIES' TRUST,AMANDA STORES,1,FALSE,director,06/03/13,12/11/15,,NONE
7033915,gb,MALTBY LEARNING TRUST,AMY LOUISE RUSHFORTH,1,FALSE,director,29/01/10,14/09/15,,NONE
7442789,gb,THE DE FERRERS TRUST,AMZAD ALI,1,FALSE,director,24/06/14,03/09/15,,TRANSPORT AND LOGISTICS
7430317,gb,REDHILL ACADEMY TRUST,ANDREA DEBORAH GOETZEE,1,FALSE,director,01/09/11,26/11/12,,TEACHER
7520128,gb,WILLIAM WILLETT LEARNING TRUST,ANDREA GWENDOLINE HOPKINS,1,FALSE,director,29/03/11,31/08/14,,SECRETARY
7491215,gb,MAGNA LEARNING TRUST,ANDREA LOUISE GIBBON,1,FALSE,director,01/07/13,17/10/14,,TEACHER
7559614,gb,THE HERMITAGE ACADEMY TRUST,ANDREA MARGARET TAYLOR,1,FALSE,director,17/10/13,,,OPERATIONS MANAGER
7475515,gb,READING SCHOOL,ANDREA MARIA MATERLIK,1,FALSE,director,01/09/12,31/08/15,,TEACHER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,ANDREA MEDLICOTT-REVEL,1,FALSE,director,12/02/14,,,HOMEMAKER
8906809,gb,EASTERSIDE ACADEMY,ANDREW BALLANTYNE,1,FALSE,director,21/02/14,16/06/15,,INDUSTRIAL SALES EXECUTIVE
7485466,gb,ALCESTER GRAMMAR SCHOOL,ANDREW BERNARD BLACKIE,1,FALSE,director,08/12/14,,,REGIONAL OPERATIONS MANAGER
8033193,gb,THE WROXHAM FOUNDATION,ANDREW BULL,1,FALSE,director,17/04/12,,,PROJECT MANAGER
7442789,gb,THE DE FERRERS TRUST,ANDREW BURNS,1,FALSE,director,04/10/11,,,CHARTERED SURVEYOR
7663795,gb,MOULSHAM HIGH SCHOOL,ANDREW CHRISTOPHER HAYMAN,1,FALSE,director,16/06/14,17/07/14,,RETIRED
7557670,gb,THE ACADEMY OF LINCOLN TRUST,ANDREW CHRISTOPHER SALE,1,FALSE,director,17/11/11,,,TEACHER
7700556,gb,LONGFIELD ACADEMY TRUST,ANDREW COLLISHAW,1,FALSE,secretary,01/01/12,,,
7796938,gb,VYNERS LEARNING TRUST,ANDREW DAVID WILCOCK,1,FALSE,director,17/10/13,01/02/15,,CONTRACTS MANAGER
7346144,gb,THE FALLIBROOME TRUST,ANDREW DONAGHY JONES,1,FALSE,director,01/09/10,31/12/12,,TEACHER
7520128,gb,WILLIAM WILLETT LEARNING TRUST,ANDREW DOWNES,1,FALSE,director,07/02/11,,,CONSULTANT ENGINEER
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,ANDREW FRANKS,1,FALSE,director,12/01/11,,,EDUCATION
7346144,gb,THE FALLIBROOME TRUST,ANDREW GARY NAYLOR,1,FALSE,director,16/08/10,,,FINANCE
8313108,gb,GREAT SANKEY HIGH SCHOOL,ANDREW JAMES BENT,1,FALSE,director,29/11/12,,,BUSINESS ANALYST
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,ANDREW JAMES SMITH,1,FALSE,director,25/02/11,25/07/14,,SHOP OWNER
7347930,gb,WESTCLIFF HIGH SCHOOL FOR BOYS LIMITED,ANDREW JOHN BAKER,1,FALSE,director,17/08/10,03/10/12,,HEADMASTER
7591948,gb,SOUTH CRAVEN ACADEMY TRUST,ANDREW JOHN CUMMINGS,1,FALSE,director,01/05/11,,,HEADTEACHER
8028375,gb,SPIRAL PARTNERSHIP TRUST,ANDREW JOHN MAYO,1,FALSE,director,01/01/16,,,PROFESSOR
9482572,gb,THE CARDINAL VAUGHAN MEMORIAL SCHOOL,ANDREW JOHN NDOCA,1,FALSE,director,10/03/15,,,TRADING FIRM
7033915,gb,MALTBY LEARNING TRUST,ANDREW JOHN PICKLES,1,FALSE,director,29/09/09,12/02/14,,COMPANY DIRECTOR
8179242,gb,THE STOUR ACADEMY TRUST,ANDREW JOHN PURKISS,1,FALSE,director,15/03/13,23/01/14,,IT RISK MANAGER
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,ANDREW JOHN TIMOTHY GEORGE,1,FALSE,director,09/12/13,,,UNIVERSITY VICE PRINCIPAL
5398529,gb,OASIS COMMUNITY LEARNING,ANDREW KEITH JOHN SIMMONDS,1,FALSE,director,24/04/09,,,CHARTERED ACCOUNTANT
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,ANDREW MARK WALLER,1,FALSE,director,07/07/11,,,HR DIRECTOR
7465701,gb,THE GORSE ACADEMIES TRUST,ANDREW MICKLEFIELD,1,FALSE,director,09/12/10,,,BUILDING SUPERVISOR
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ANDREW MILNER,1,TRUE,director,19/03/12,24/02/15,,COMPANY DIRECTOR
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ANDREW NICHOLAS CHUBB,1,FALSE,director,01/09/08,,,ACADEMY PRINCIPAL
7475515,gb,READING SCHOOL,ANDREW PETER BROWN,1,FALSE,director,14/03/11,30/11/13,,NONE
7491215,gb,MAGNA LEARNING TRUST,ANDREW PETER DAVIS,1,FALSE,director,13/01/11,,,NONE
7808732,gb,CARMEL EDUCATION TRUST,ANDREW RAMSEY,1,FALSE,director,04/11/13,,,HEADTEACHER
5398529,gb,OASIS COMMUNITY LEARNING,ANDREW RICHARD BLUNDELL,1,FALSE,director,11/10/12,,,RETIRED
7033915,gb,MALTBY LEARNING TRUST,ANDREW RICHARD PHILLIPS,1,FALSE,director,12/02/14,01/01/15,,SENIOR SERVICE DELIVERY MANAGER
7654164,gb,HEART OF ENGLAND SCHOOL,ANDREW ROBERTSON MACKERETH,1,FALSE,director,01/06/11,31/08/14,,HEADTEACHER
7565242,gb,PENINSULA LEARNING TRUST,ANDREW STITTLE,1,FALSE,director,15/03/11,15/01/15,,SENIOR COUNSELLOR
6625091,gb,ACADEMIES ENTERPRISE TRUST,ANDREW THRAVES,1,FALSE,director,25/05/16,,,DIRECTOR OF EDUCATION
7890769,gb,REDDISH VALE ACADEMY TRUST,ANDREW VERDEILLE,1,FALSE,director,22/12/11,18/03/14,,CASEWORKER
7493622,gb,QED ACADEMY TRUST,ANDREW WALLIS,1,FALSE,director,01/02/13,,,CARE WORKER
6182612,gb,THE DAVID ROSS EDUCATION TRUST,ANDREW WILLIAM FOSTER,1,FALSE,director,12/02/14,,,COMPANY DIRECTOR
8122579,gb,SEAFORD HEAD ACADEMY TRUST,ANDREW WILLIAM LLOYD,1,FALSE,director,28/06/12,,,COMPANY DIRECTOR
7491215,gb,MAGNA LEARNING TRUST,ANDRIANNA JANE JOANNOU-MORPHEW,1,FALSE,director,27/06/11,,,TEACHER
8028375,gb,SPIRAL PARTNERSHIP TRUST,ANDROULLA PEEK,1,FALSE,director,12/04/12,,,EDUCATION / HEADTEACHER
8313108,gb,GREAT SANKEY HIGH SCHOOL,ANDY OPENSHAW,1,TRUE,director,11/11/13,,,PROJECT MANAGER
8313108,gb,GREAT SANKEY HIGH SCHOOL,ANDY RIGBY OPENSHAW,1,FALSE,director,01/11/13,01/11/13,,BUSINESSMAN
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ANGELA CATHERINE MASON,1,FALSE,director,18/07/14,04/02/15,,RETIRED
8033193,gb,THE WROXHAM FOUNDATION,ANGELA HILL-STRATEMEIER,1,FALSE,director,17/04/12,,,EDUCATIONAL CONSULTANT
7475515,gb,READING SCHOOL,ANGELA KAREN KAY,1,FALSE,director,03/12/12,,,FUNDRAISING CONSULTANT
8245853,gb,LITTLE MEAD ACADEMY TRUST,ANGELA MARY GLASNER,1,FALSE,director,28/11/12,19/06/14,,NONE
8149829,gb,EMLC ACADEMY TRUST,ANGELA TERESA MILNE,1,FALSE,director,09/02/16,,,CHILDMINDER
7890769,gb,REDDISH VALE ACADEMY TRUST,ANGELA WHITE,1,FALSE,director,01/09/13,,,CLINICAL RESEARCH SECRETARY
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,ANGUS BURNETT,1,FALSE,director,20/11/15,,,"SENIOR MANAGER, EDUCATION"
9343767,gb,SOMERSET ROAD EDUCATION TRUST,ANGUS JOHN MAYHEW,1,FALSE,director,05/12/14,,,HEALTHCARE DIRECTOR
8441848,gb,BRENTSIDE PRIMARY ACADEMY,ANITA ADHIKARI,1,FALSE,director,06/03/15,,,UNKNOWN
6864339,gb,GREENWOOD ACADEMIES TRUST,ANN BELTON,1,FALSE,director,24/11/09,08/07/10,,TEACHER
7208598,gb,DOVER CHRIST CHURCH ACADEMY,ANN ELIZABETH BLUNT,1,FALSE,director,01/08/15,,,NONE
7346144,gb,THE FALLIBROOME TRUST,ANN MOORE,1,FALSE,director,13/08/14,05/03/15,,RETIRED
8149829,gb,EMLC ACADEMY TRUST,ANN RAY SHELTON MAYES,1,FALSE,director,09/02/16,,,UNIVERSITY EXECUTIVE DEAN
7442789,gb,THE DE FERRERS TRUST,ANN SARAH WALTON,1,FALSE,secretary,17/11/10,02/07/13,,
8440868,gb,THE WYTHENSHAWE CATHOLIC ACADEMY TRUST,ANN SILCOCK,1,FALSE,secretary,01/08/15,,,
8441736,gb,FREEMAN'S ENDOWED CHURCH OF ENGLAND JUNIOR ACADEMY,ANN-MARIE GRIGGS,1,FALSE,director,12/03/13,,,HOUSE MOTHER
